ID,Year_Birth,Customer_age,Education,Marital_Status,Income,DependentHome,Dt_Customer,Customer_duration_days,Customer_Age_Enr,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,TotalPurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,TotalCampaignsAcc,Response,Complain,Country
5454,1979,45,Master,Married,45057.0,1,2013-12-01,3824,34,80,37,0,7,3,0,3,50,1,2,0,3,5,5,0,0,0,0,0,0,0,0,USA
3798,1968,56,Graduation,Married,41120.0,2,2013-11-06,3849,45,80,24,2,23,0,8,24,81,3,2,1,3,6,6,0,0,0,0,0,0,0,0,ESP
4259,1986,38,Master,Single,19485.0,2,2013-09-24,3892,27,80,6,0,4,0,0,0,10,1,1,0,2,3,7,0,0,0,0,0,0,0,0,IND
2549,1983,41,PhD,Together,21840.0,1,2013-07-21,3957,30,80,17,0,9,0,0,1,27,1,1,0,3,4,9,0,0,0,0,0,0,0,0,ESP
6437,1985,39,2n Cycle,Single,41473.0,1,2013-06-19,3989,28,80,21,8,20,15,3,9,76,1,2,0,3,5,7,0,0,0,0,0,0,0,0,ESP
2488,1956,68,2n Cycle,Single,31395.0,2,2013-03-23,4077,57,80,23,1,25,0,8,7,64,4,2,1,3,6,6,0,0,0,0,0,0,0,0,ESP
3945,1947,77,PhD,Single,68117.0,1,2013-03-10,4090,66,80,618,44,215,0,17,36,930,2,11,8,4,23,6,0,0,1,0,0,2,1,0,ESP
702,1975,49,2n Cycle,Single,47682.0,1,2013-02-15,4113,38,80,162,61,83,97,57,61,521,4,4,3,8,15,5,0,0,0,0,0,0,0,0,ESP
9010,1972,52,Master,Married,83151.0,0,2013-02-10,4118,41,80,968,147,842,137,42,210,2346,1,5,7,10,22,2,1,0,1,0,1,4,1,0,ESP
9710,1969,55,PhD,Single,58086.0,1,2013-01-20,4139,44,80,708,7,62,0,0,15,792,2,11,3,7,21,8,0,0,0,0,0,0,0,0,ESP
1509,1958,66,PhD,Together,84460.0,0,2013-01-04,4155,55,80,152,27,103,106,54,81,523,0,9,9,4,22,5,1,1,0,1,1,5,1,0,ESP
9120,1962,62,Graduation,Single,66565.0,1,2012-12-05,4185,50,80,747,10,161,65,40,42,1065,4,4,2,9,15,8,0,0,0,0,0,0,0,0,ESP
5252,1969,55,Graduation,Single,23910.0,1,2012-10-26,4225,43,80,16,12,18,7,1,13,67,1,2,0,3,5,7,0,0,0,0,0,0,0,0,ESP
5959,1968,56,Graduation,Single,35893.0,2,2012-10-15,4236,44,80,158,0,23,0,0,18,199,6,3,1,5,9,8,0,0,0,0,0,0,0,0,IND
7441,1973,51,Graduation,Single,71128.0,1,2012-10-06,4245,39,80,958,159,447,20,0,31,1615,3,2,10,12,24,7,0,0,0,0,0,0,0,0,USA
4271,1989,35,2n Cycle,Together,38683.0,1,2012-10-04,4247,23,80,46,35,69,84,41,66,341,6,4,1,6,11,7,0,0,0,0,0,0,0,0,IND
4095,1971,53,Graduation,Married,37150.0,1,2012-09-11,4270,41,80,167,37,64,49,34,116,467,8,4,3,6,13,7,0,0,0,0,0,0,0,0,USA
8852,1976,48,Graduation,Married,61064.0,1,2012-08-31,4281,36,80,387,126,342,0,45,180,1080,5,8,4,11,23,6,0,0,0,0,0,0,0,0,ESP
7698,1976,48,PhD,Married,51650.0,1,2014-05-11,3663,38,81,152,3,22,2,5,7,191,1,4,1,4,9,5,0,0,0,0,0,0,0,0,IND
4174,1956,68,Master,Together,55249.0,1,2014-04-17,3687,58,81,97,1,19,2,0,11,130,1,2,1,4,7,3,0,0,0,0,0,0,0,0,ESP
3182,1973,51,PhD,Single,46854.0,2,2014-03-31,3704,41,81,96,1,79,7,1,79,263,6,5,1,3,9,8,0,0,1,0,0,2,1,0,IND
193,1996,28,Basic,Married,14421.0,0,2014-02-17,3746,18,81,0,0,2,3,3,8,16,1,1,0,2,3,5,0,0,1,0,0,1,0,0,ESP
5229,1969,55,PhD,Together,54132.0,1,2014-02-16,3747,45,81,30,1,8,0,0,3,42,1,1,0,3,4,7,0,0,0,0,0,0,0,0,GER
5555,1975,49,Graduation,Single,153924.0,0,2014-02-07,3756,39,81,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESP
7732,1978,46,Graduation,Married,64813.0,1,2014-01-02,3792,36,81,293,0,124,179,97,52,745,1,7,2,10,19,5,0,0,0,0,0,0,0,0,ESP
310,1970,54,Master,Married,61872.0,1,2013-12-13,3812,43,81,330,5,159,36,27,16,573,4,4,4,9,17,4,0,0,0,0,0,0,0,0,CAN
6261,1979,45,Graduation,Married,58025.0,1,2013-11-26,3829,34,81,270,31,88,11,48,22,470,3,3,2,10,15,4,0,0,0,0,0,0,0,0,IND
6274,1948,76,Master,Married,83790.0,0,2013-11-15,3840,65,81,1076,16,417,42,48,16,1615,1,8,10,6,24,3,0,0,0,1,1,2,0,0,ZAF
1655,1979,45,Graduation,Together,34350.0,1,2013-10-19,3867,34,81,16,3,15,2,1,11,48,1,1,0,3,4,7,0,0,0,0,0,0,0,0,AUS
2740,1958,66,PhD,Single,33438.0,2,2013-09-22,3894,55,81,62,1,16,3,2,6,90,4,2,1,4,7,5,0,0,0,0,0,0,0,0,ESP
4328,1986,38,2n Cycle,Married,21955.0,1,2013-09-07,3909,27,81,5,1,7,17,14,11,55,2,2,1,3,6,6,0,0,0,0,0,0,0,0,ESP
17,1971,53,PhD,Married,60491.0,1,2013-09-06,3910,42,81,637,47,237,12,19,76,1028,4,6,11,7,24,5,0,0,0,0,0,0,0,0,ESP
9153,1964,60,PhD,Married,59304.0,1,2013-07-29,3949,49,81,418,61,428,80,51,10,1048,3,7,8,10,25,5,0,0,0,0,0,0,0,0,ESP
520,1974,50,Graduation,Married,34421.0,1,2013-07-01,3977,39,81,3,3,7,6,2,9,30,1,1,0,2,3,7,0,0,0,0,0,0,0,0,ESP
8372,1974,50,Graduation,Married,34421.0,1,2013-07-01,3977,39,81,3,3,7,6,2,9,30,1,1,0,2,3,7,0,0,0,0,0,0,0,0,ZAF
73,1953,71,PhD,Single,51411.0,3,2013-05-26,4013,60,81,14,0,3,0,0,1,18,1,0,0,3,3,5,0,0,0,0,0,0,0,0,IND
2002,1958,66,Graduation,Single,71964.0,0,2013-05-20,4019,55,81,587,51,932,180,34,86,1870,1,5,6,5,16,3,0,0,0,0,0,0,0,0,ESP
6059,1953,71,PhD,Together,64504.0,3,2013-03-04,4096,60,81,986,36,168,16,0,108,1314,7,11,3,4,18,7,0,0,0,0,0,1,1,0,ESP
11166,1961,63,Graduation,Married,49678.0,1,2013-02-02,4126,52,81,229,5,56,3,2,20,315,2,6,2,4,12,7,0,0,0,0,0,0,0,0,ESP
6257,1976,48,Master,Single,60482.0,1,2013-01-23,4136,37,81,255,43,134,37,14,24,507,1,7,2,7,16,7,0,0,0,0,0,0,0,0,ZAF
9224,1972,52,PhD,Single,55260.0,1,2012-12-12,4178,40,81,825,8,53,11,0,242,1139,2,8,10,5,23,6,0,0,0,0,0,0,0,0,ZAF
8732,1969,55,Master,Single,67369.0,1,2012-11-17,4203,43,81,1298,0,70,37,14,42,1461,4,7,4,10,21,4,0,0,0,1,1,3,1,0,ESP
955,1962,62,Master,Together,47175.0,2,2012-10-28,4223,50,81,167,2,44,6,2,19,240,7,4,2,4,10,8,0,0,1,0,0,2,1,0,ZAF
4910,1967,57,Graduation,Single,68743.0,0,2012-08-30,4282,45,81,1132,134,384,175,134,115,2074,1,11,5,13,29,7,0,0,0,0,0,0,0,0,USA
564,1981,43,PhD,Together,56937.0,1,2012-08-04,4308,31,81,746,8,125,11,8,8,906,7,8,6,9,23,6,0,0,0,1,0,2,1,0,ESP
8931,1986,38,Graduation,Together,83033.0,1,2014-05-18,3656,28,82,812,99,431,237,149,33,1761,1,11,4,10,25,5,1,0,0,0,0,1,0,0,ZAF
1998,1976,48,Graduation,Single,37697.0,1,2014-02-07,3756,38,82,34,6,21,11,4,8,84,1,2,1,3,6,6,0,0,0,0,0,0,0,0,IND
1250,1976,48,Graduation,Single,37697.0,1,2014-02-07,3756,38,82,34,6,21,11,4,8,84,1,2,1,3,6,6,0,0,0,0,0,0,0,0,ESP
8397,1951,73,Graduation,Married,44689.0,2,2014-01-10,3784,63,82,18,0,5,0,0,11,34,2,1,1,2,4,7,0,0,1,0,0,1,0,0,ESP
9672,1970,54,2n Cycle,Married,23162.0,2,2013-12-21,3804,43,82,8,3,9,19,4,22,65,3,1,1,3,5,6,0,0,0,0,0,0,0,0,CAN
2125,1959,65,Graduation,Single,63033.0,0,2013-11-15,3840,54,82,194,61,480,225,112,30,1102,1,3,4,8,15,2,0,0,0,0,0,0,0,0,USA
5975,1967,57,PhD,Single,40304.0,1,2013-09-30,3886,46,82,37,0,17,0,0,3,57,1,2,0,3,5,7,0,0,0,0,0,0,0,0,CAN
983,1984,40,Graduation,Married,40059.0,1,2013-09-28,3888,29,82,110,29,92,28,10,145,414,1,6,2,3,11,8,0,0,1,0,0,1,0,0,USA
9938,1954,70,Graduation,Married,80067.0,0,2013-09-19,3897,59,82,519,17,813,27,173,51,1600,1,4,6,6,16,2,0,0,0,0,1,1,0,0,IND
4385,1981,43,PhD,Single,36038.0,1,2013-05-31,4008,32,82,23,0,15,0,2,7,47,2,3,0,3,6,6,0,0,0,0,0,0,0,0,ESP
803,1968,56,Graduation,Together,40521.0,2,2013-04-05,4064,45,82,12,0,5,0,0,4,21,1,0,1,2,3,5,0,0,0,0,0,0,0,0,ESP
10675,1956,68,PhD,Married,66334.0,1,2013-04-03,4066,57,82,909,11,218,0,0,23,1161,2,9,3,5,17,5,0,0,0,0,0,1,1,0,ESP
7004,1984,40,Graduation,Single,11012.0,1,2013-03-16,4084,29,82,24,3,26,7,1,23,84,3,3,1,2,6,9,0,0,1,0,0,1,0,0,IND
4432,1976,48,Graduation,Single,31615.0,1,2013-03-16,4084,37,82,2,3,20,6,11,9,51,2,2,0,3,5,7,0,0,0,0,0,0,0,0,ESP
4475,1949,75,PhD,Married,69098.0,0,2013-02-16,4112,64,82,1315,22,780,145,0,178,2440,1,7,8,9,24,5,0,0,0,0,0,0,0,0,ESP
10868,1951,73,Graduation,Single,70792.0,0,2013-02-06,4122,62,82,344,45,654,104,11,114,1272,2,3,4,10,17,3,0,0,0,0,0,0,0,0,ESP
6742,1979,45,Graduation,Married,17688.0,1,2013-01-13,4146,34,82,2,2,1,3,1,2,11,1,1,0,2,3,8,0,0,0,0,0,0,0,1,ESP
5692,1989,35,Basic,Married,25443.0,1,2012-12-22,4168,23,82,1,4,3,8,9,7,32,1,1,0,3,4,8,0,0,0,0,0,0,0,0,ZAF
339,1972,52,PhD,Married,57091.0,1,2012-11-23,4197,40,82,462,0,24,6,0,4,496,2,9,2,5,16,7,0,0,0,1,0,2,1,0,ESP
10398,1981,43,2n Cycle,Single,24336.0,1,2012-08-27,4285,31,82,1,6,2,8,2,12,31,1,1,0,2,3,7,0,0,0,0,0,0,0,0,ESP
8017,1981,43,2n Cycle,Married,51111.0,2,2014-06-19,3624,33,83,22,0,19,6,5,3,55,2,2,0,3,5,6,0,0,0,0,0,0,0,0,ZAF
3722,1972,52,Graduation,Single,44503.0,2,2014-04-16,3688,42,83,31,1,8,0,0,8,48,2,2,0,3,5,6,0,0,0,0,0,0,0,0,ESP
7326,1971,53,Master,Married,56850.0,1,2014-03-23,3712,43,83,34,1,19,2,7,0,63,1,1,1,3,5,2,0,0,0,0,0,0,0,0,CAN
2416,1969,55,PhD,Single,66582.0,0,2014-03-03,3732,45,83,789,25,420,16,38,0,1288,1,2,8,9,19,1,0,0,0,0,0,0,0,0,ESP
1878,1985,39,2n Cycle,Married,23148.0,0,2014-02-18,3745,29,83,4,6,8,6,3,10,37,1,2,0,3,5,7,0,0,0,0,0,0,0,0,ESP
5278,1964,60,Graduation,Married,82224.0,0,2014-01-25,3769,50,83,307,26,360,138,31,40,902,1,6,9,5,20,3,1,0,0,0,0,1,0,0,GER
5734,1974,50,PhD,Married,61917.0,2,2013-11-20,3835,39,83,46,4,36,2,2,1,91,1,2,0,4,6,5,0,0,0,0,0,0,0,0,ESP
4370,1966,58,Graduation,Together,43482.0,3,2013-11-13,3842,47,83,18,1,32,6,3,28,88,3,2,0,4,6,6,0,0,0,0,0,0,0,0,IND
8405,1979,45,Graduation,Single,68274.0,2,2013-09-30,3886,34,83,135,25,51,23,25,46,305,2,4,2,5,11,3,0,0,0,0,0,0,0,0,ZAF
7617,1974,50,Graduation,Single,42373.0,2,2013-08-15,3932,39,83,67,5,61,3,8,19,163,5,2,1,5,8,5,0,0,0,0,0,0,0,0,ESP
6376,1979,45,Graduation,Single,57537.0,1,2013-06-10,3998,34,83,191,56,139,51,8,100,545,4,4,3,8,15,4,0,0,0,0,0,0,0,0,AUS
2150,1958,66,PhD,Single,80995.0,1,2013-05-11,4028,55,83,860,28,409,73,56,56,1482,1,8,9,4,21,4,0,0,0,0,0,0,0,0,CAN
7386,1976,48,Graduation,Single,30992.0,1,2013-04-22,4047,37,83,17,0,14,7,3,2,43,1,1,0,3,4,7,0,0,0,0,0,0,0,0,CAN
3006,1976,48,Graduation,Single,30992.0,1,2013-04-22,4047,37,83,17,0,14,7,3,2,43,1,1,0,3,4,7,0,0,0,0,0,0,0,0,CAN
11088,1971,53,PhD,Together,78642.0,1,2013-04-21,4048,42,83,1396,0,322,46,35,17,1816,1,4,9,4,17,6,0,0,0,0,0,0,0,0,ESP
5185,1955,69,Graduation,Married,74268.0,0,2013-02-14,4114,58,83,199,66,315,97,174,41,892,1,4,3,5,12,2,0,0,0,0,0,0,0,0,ZAF
3523,1962,62,Graduation,Together,75072.0,1,2013-01-23,4136,51,83,583,34,309,0,22,125,1073,2,5,4,8,17,3,0,0,0,0,0,0,0,0,ESP
55,1963,61,Graduation,Together,56253.0,1,2012-12-07,4183,49,83,509,0,65,7,11,5,597,4,7,2,9,18,6,0,0,0,0,0,0,0,0,ESP
3807,1955,69,Graduation,Together,59925.0,1,2012-11-30,4190,57,83,473,21,176,19,21,56,766,3,9,2,9,20,6,0,0,0,0,0,0,0,0,ESP
2453,1960,64,Graduation,Together,62807.0,1,2012-08-31,4281,52,83,526,28,135,10,21,99,819,3,5,3,12,20,5,0,0,0,0,0,0,0,0,ESP
7787,1960,64,Graduation,Together,62807.0,1,2012-08-31,4281,52,83,526,28,135,10,21,99,819,3,5,3,12,20,5,0,0,0,0,0,0,0,0,CAN
2230,1970,54,PhD,Married,23626.0,1,2014-05-24,3650,44,84,27,2,14,0,0,0,43,3,3,1,3,7,5,0,0,0,0,0,0,0,0,GER
8146,1976,48,Master,Together,46106.0,2,2014-05-11,3663,38,84,30,0,8,2,0,14,54,1,1,1,2,4,6,0,0,0,0,0,0,0,0,ZAF
988,1965,59,Graduation,Married,81168.0,0,2014-05-07,3667,49,84,410,0,592,147,22,22,1193,1,6,4,7,17,3,1,0,0,0,0,1,0,0,ESP
4832,1979,45,Graduation,Married,27244.0,1,2014-03-07,3728,35,84,6,5,17,3,24,46,101,2,2,2,2,6,7,0,0,0,0,0,0,0,0,ESP
3152,1957,67,Graduation,Together,26091.0,2,2014-02-25,3738,57,84,15,10,19,8,17,20,89,3,2,1,3,6,5,0,0,0,0,0,0,0,0,IND
11188,1957,67,Graduation,Together,26091.0,2,2014-02-25,3738,57,84,15,10,19,8,17,20,89,3,2,1,3,6,5,0,0,0,0,0,0,0,0,ESP
361,1969,55,Master,Married,43142.0,2,2014-02-18,3745,45,84,5,1,7,2,1,4,20,1,1,0,2,3,7,0,0,0,0,0,0,0,0,AUS
5939,1971,53,Graduation,Together,38232.0,2,2014-01-17,3777,43,84,43,5,28,7,6,33,122,4,3,1,3,7,5,0,0,0,0,0,0,0,0,ESP
9349,1985,39,Graduation,Married,92533.0,0,2013-12-19,3806,28,84,693,21,118,110,147,42,1131,1,6,5,11,22,2,1,0,0,0,1,2,0,0,GER
819,1945,79,Graduation,Single,63285.0,0,2013-11-05,3850,68,84,508,124,249,50,38,134,1103,1,6,5,13,24,3,0,0,0,0,0,0,0,0,ESP
10120,1955,69,Graduation,Together,38946.0,1,2013-10-24,3862,58,84,116,6,82,6,6,41,257,2,3,1,6,10,5,0,0,0,0,0,0,0,0,USA
4541,1955,69,Graduation,Together,38946.0,1,2013-10-24,3862,58,84,116,6,82,6,6,41,257,2,3,1,6,10,5,0,0,0,0,0,0,0,0,CAN
2456,1975,49,PhD,Married,40233.0,1,2013-10-14,3872,38,84,80,4,46,0,17,2,149,5,2,1,5,8,6,0,0,0,0,0,0,0,0,ZAF
2516,1969,55,2n Cycle,Married,46831.0,2,2013-06-08,4000,44,84,22,2,10,6,4,34,78,2,1,2,2,5,4,0,0,0,0,0,0,0,0,ESP
11013,1987,37,Graduation,Together,67605.0,0,2013-03-31,4069,26,84,336,28,282,184,54,54,938,1,2,8,6,16,1,0,0,0,0,0,0,0,0,ESP
9988,1976,48,Master,Single,70379.0,1,2013-03-03,4097,37,84,553,25,142,65,67,8,860,3,6,3,13,22,4,0,0,0,0,0,0,0,0,CAN
1627,1957,67,2n Cycle,Single,77297.0,0,2013-01-26,4133,56,84,408,61,109,48,122,41,789,1,5,7,9,21,4,1,0,0,0,0,1,0,0,ESP
1490,1962,62,Graduation,Married,55759.0,1,2012-11-28,4192,50,84,675,0,85,10,7,77,854,5,10,3,8,21,8,0,0,0,0,0,0,0,0,CAN
6710,1951,73,Master,Single,58217.0,3,2012-11-17,4203,61,84,68,1,13,3,5,13,103,1,2,0,4,6,6,0,0,0,0,0,0,0,0,ESP
7375,1976,48,Graduation,Together,51369.0,1,2012-10-25,4226,36,84,297,7,79,0,11,182,576,2,8,2,4,14,8,0,0,0,0,0,0,0,0,ZAF
10144,1976,48,Graduation,Together,51369.0,1,2012-10-25,4226,36,84,297,7,79,0,11,182,576,2,8,2,4,14,8,0,0,0,0,0,0,0,0,ZAF
3138,1956,68,Graduation,Single,91249.0,0,2012-10-20,4231,56,84,1324,27,119,71,108,27,1676,0,7,9,6,22,4,1,1,0,1,1,5,1,0,ESP
1440,1978,46,2n Cycle,Together,52513.0,0,2012-09-04,4277,34,84,367,17,241,104,188,232,1149,2,9,5,9,23,7,0,0,0,0,0,0,0,0,ESP
4200,1970,54,Master,Married,44159.0,1,2014-06-17,3626,44,85,167,2,62,24,13,7,275,4,4,1,6,11,5,0,0,0,0,0,0,0,0,ZAF
4998,1962,62,Graduation,Together,76081.0,0,2014-05-23,3651,52,85,292,30,415,63,33,200,1033,1,4,5,4,13,2,1,0,0,0,0,1,0,0,ESP
7321,1962,62,Graduation,Together,76081.0,0,2014-05-23,3651,52,85,292,30,415,63,33,200,1033,1,4,5,4,13,2,1,0,0,0,0,1,0,0,IND
8663,1974,50,Graduation,Single,39996.0,2,2014-05-22,3652,40,85,11,0,3,0,0,1,15,1,1,0,2,3,6,0,0,0,0,0,0,0,0,AUS
1958,1973,51,PhD,Together,55012.0,1,2014-03-21,3714,41,85,582,0,65,0,0,13,660,6,8,2,9,19,5,0,0,0,0,0,0,0,0,ESP
6963,1947,77,Graduation,Single,77457.0,0,2014-03-05,3730,67,85,675,11,400,15,45,11,1157,1,2,5,10,17,1,0,0,0,0,1,1,0,0,ZAF
1065,1963,61,Graduation,Single,80695.0,0,2013-12-29,3796,50,85,557,129,984,193,37,18,1918,1,5,8,5,18,2,0,0,0,0,0,0,0,0,USA
2712,1956,68,Graduation,Married,71866.0,1,2013-12-25,3800,57,85,184,178,178,103,39,33,715,1,6,3,10,19,3,0,0,0,0,0,0,0,0,AUS
6049,1982,42,Master,Together,73450.0,0,2013-12-05,3820,31,85,1142,51,415,90,69,37,1804,1,7,8,11,26,3,1,0,1,0,0,2,0,0,ESP
6605,1944,80,PhD,Single,55614.0,0,2013-11-27,3828,69,85,504,13,131,8,0,26,682,1,9,4,6,19,7,0,0,0,1,0,1,0,0,ESP
11181,1949,75,PhD,Married,156924.0,0,2013-08-29,3918,64,85,2,1,2,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN
5234,1967,57,2n Cycle,Together,30753.0,2,2013-07-11,3967,46,85,12,5,25,0,9,30,81,2,1,1,3,5,5,0,0,0,0,0,0,0,0,CAN
5253,1956,68,Master,Together,54603.0,2,2013-07-09,3969,57,85,145,13,46,17,2,4,227,6,4,2,4,10,7,0,0,0,0,0,0,0,0,ESP
11148,1975,49,Graduation,Together,22280.0,1,2013-05-19,4020,38,85,2,1,4,3,1,2,13,1,1,0,2,3,8,0,0,0,0,0,0,0,0,ESP
6289,1951,73,Master,Together,59385.0,2,2013-04-28,4041,62,85,135,0,10,0,4,36,185,2,3,1,4,8,5,0,0,0,0,0,0,0,0,ESP
9743,1955,69,Graduation,Married,76998.0,1,2013-01-11,4148,58,85,1449,89,161,69,35,107,1910,2,11,8,8,27,6,0,0,0,0,1,1,0,0,CAN
9209,1971,53,Master,Together,80573.0,0,2012-10-14,4237,41,85,829,138,430,60,92,15,1564,1,4,6,13,23,2,0,0,0,0,0,0,0,0,ZAF
6417,1971,53,Master,Together,80573.0,0,2012-10-14,4237,41,85,829,138,430,60,92,15,1564,1,4,6,13,23,2,0,0,0,0,0,0,0,0,ESP
7937,1982,42,Graduation,Married,24711.0,0,2014-04-18,3686,32,86,10,7,25,6,3,7,58,1,3,0,3,6,7,0,0,0,0,0,0,0,0,ESP
6488,1959,65,PhD,Married,38829.0,1,2014-04-06,3698,55,86,76,0,7,0,0,16,99,1,3,2,2,7,5,0,0,0,0,0,0,0,0,GER
3194,1974,50,PhD,Single,71466.0,0,2014-04-05,3699,40,86,412,12,546,78,182,0,1230,1,4,4,10,18,1,0,0,0,0,0,0,0,0,CAN
231,1956,68,Master,Together,28839.0,2,2014-03-11,3724,58,86,24,0,7,0,0,1,32,2,2,0,3,5,5,0,0,0,0,0,0,0,0,ESP
9697,1951,73,Graduation,Married,53790.0,2,2014-03-06,3729,63,86,335,42,127,28,5,5,542,3,7,2,8,17,6,0,0,0,0,0,0,0,0,ESP
4676,1951,73,Master,Single,73705.0,2,2014-03-05,3730,63,86,612,91,520,258,107,107,1695,2,9,6,8,23,5,0,0,0,0,0,0,0,0,ESP
8079,1982,42,Graduation,Married,22448.0,1,2014-02-26,3737,32,86,3,1,8,23,2,18,55,3,2,1,3,6,3,0,0,0,0,0,0,0,0,ZAF
10032,1976,48,Graduation,Single,12571.0,1,2014-01-18,3776,38,86,3,5,14,2,12,17,53,4,3,1,3,7,6,0,0,0,0,0,0,0,0,ZAF
10505,1960,64,Master,Together,73113.0,0,2013-12-26,3799,53,86,741,19,154,50,9,28,1001,1,3,4,7,14,2,0,0,0,0,0,0,0,0,ZAF
2005,1990,34,Graduation,Married,35765.0,1,2013-12-11,3814,23,86,22,3,30,0,5,15,75,2,2,0,4,6,6,0,0,0,0,0,0,0,0,CAN
6940,1966,58,PhD,Single,46734.0,3,2013-10-21,3865,47,86,100,1,39,6,1,76,223,4,3,2,3,8,6,0,0,1,0,0,1,0,0,ESP
2304,1963,61,PhD,Together,66313.0,1,2013-09-16,3900,50,86,625,7,99,10,22,7,770,2,6,3,12,21,4,0,0,0,0,0,0,0,0,ZAF
3170,1957,67,Master,Together,68148.0,0,2013-08-31,3916,56,86,389,66,408,37,57,85,1042,1,4,4,6,14,2,0,0,0,0,0,0,0,0,ESP
10466,1965,59,Graduation,Married,44393.0,2,2013-08-22,3925,48,86,24,2,20,2,2,10,60,2,1,0,4,5,4,0,0,0,0,0,0,0,0,ESP
7325,1986,38,PhD,Together,38197.0,1,2013-06-29,3979,27,86,23,0,11,2,1,3,40,1,1,0,3,4,5,0,0,0,0,0,0,0,0,ESP
455,1946,78,PhD,Married,51012.0,0,2013-04-18,4051,67,86,102,9,63,2,9,24,209,1,4,1,4,9,6,0,0,0,0,0,0,0,0,ESP
7592,1946,78,PhD,Married,51012.0,0,2013-04-18,4051,67,86,102,9,63,2,9,24,209,1,4,1,4,9,6,0,0,0,0,0,0,0,0,ESP
4547,1960,64,Graduation,Together,13672.0,2,2013-04-17,4052,53,86,6,2,9,2,1,5,25,2,1,0,3,4,8,0,0,0,0,0,0,0,0,ESP
6825,1953,71,Graduation,Together,41452.0,2,2013-03-06,4094,60,86,13,0,3,0,0,0,16,1,1,0,2,3,7,0,0,0,0,0,0,0,0,CAN
2961,1982,42,Graduation,Married,42081.0,1,2013-02-26,4102,31,86,175,10,110,54,6,27,382,2,6,3,4,13,6,0,0,1,0,0,1,0,0,ESP
8700,1986,38,Basic,Single,14906.0,0,2012-12-22,4168,26,86,7,7,14,7,16,15,66,3,2,1,3,6,7,0,0,0,0,0,0,0,0,ZAF
2278,1985,39,2n Cycle,Single,33812.0,1,2012-11-03,4217,27,86,4,17,19,30,24,39,133,2,2,1,3,6,6,0,0,0,0,0,0,0,0,USA
10703,1975,49,Master,Single,46098.0,2,2012-08-18,4294,37,86,57,0,27,0,0,36,120,4,3,2,2,7,8,0,0,0,0,0,0,0,0,ESP
9,1975,49,Master,Single,46098.0,2,2012-08-18,4294,37,86,57,0,27,0,0,36,120,4,3,2,2,7,8,0,0,0,0,0,0,0,0,CAN
2804,1975,49,Master,Single,46098.0,2,2012-08-18,4294,37,86,57,0,27,0,0,36,120,4,3,2,2,7,8,0,0,0,0,0,1,1,0,IND
4915,1956,68,2n Cycle,Married,53230.0,1,2012-08-03,4309,56,86,176,72,98,136,21,229,732,4,5,2,12,19,5,0,0,0,0,0,0,0,0,GER
3010,1989,35,Master,Together,88420.0,0,2014-05-02,3672,25,87,957,153,612,99,95,153,2069,1,4,7,8,19,1,1,0,1,0,1,3,0,0,ESP
4279,1963,61,2n Cycle,Single,39548.0,2,2014-03-31,3704,51,87,15,4,10,3,4,18,54,2,1,1,3,5,3,0,0,0,0,0,0,0,0,ESP
2564,1953,71,Graduation,Together,61278.0,1,2014-01-04,3790,61,87,111,3,28,2,6,15,165,2,3,1,4,8,6,0,0,0,0,0,0,0,0,ESP
1137,1964,60,Graduation,Single,81246.0,0,2013-12-29,3796,49,87,398,190,537,61,156,37,1379,1,4,5,7,16,1,1,0,1,0,0,2,0,0,ESP
5084,1975,49,Graduation,Single,58330.0,1,2013-12-25,3800,38,87,445,53,213,104,98,151,1064,1,6,4,13,23,4,0,0,0,0,0,0,0,0,ESP
7094,1975,49,Graduation,Single,58330.0,1,2013-12-25,3800,38,87,445,53,213,104,98,151,1064,1,6,4,13,23,4,0,0,0,0,0,0,0,0,GER
6327,1967,57,Graduation,Together,65777.0,0,2013-12-19,3806,46,87,565,32,435,28,32,54,1146,1,2,8,6,16,1,0,0,0,0,0,0,0,0,USA
6131,1980,44,2n Cycle,Married,70829.0,2,2013-12-01,3824,33,87,141,70,106,72,19,23,431,2,4,2,8,14,3,0,0,0,0,0,0,0,0,ESP
10379,1962,62,Master,Single,59247.0,2,2013-11-08,3847,51,87,327,9,122,19,14,83,574,5,5,2,9,16,6,0,0,0,0,0,0,0,0,ESP
606,1967,57,Graduation,Single,25930.0,2,2013-10-10,3876,46,87,6,1,2,2,0,4,15,1,1,0,2,3,7,0,0,0,0,0,0,0,0,ESP
7801,1959,65,Graduation,Together,54753.0,1,2013-09-12,3904,54,87,197,107,227,7,59,131,728,3,5,2,11,18,4,0,0,0,0,0,0,0,0,ZAF
2445,1974,50,PhD,Together,28440.0,1,2013-07-07,3971,39,87,38,1,24,0,0,0,63,1,2,0,3,5,8,0,0,0,0,0,0,0,0,ESP
5346,1973,51,2n Cycle,Married,23559.0,1,2013-07-03,3975,40,87,25,5,19,7,0,23,79,3,3,0,3,6,7,0,0,0,0,0,0,0,0,GER
